Price,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN
Datetime,,,,,
2023-06-01 13:30:00+00:00,120.83000183105469,121.56999969482422,119.93000030517578,120.69000244140625,11466837
2023-06-01 14:30:00+00:00,121.73400115966797,122.19319915771484,120.55000305175781,120.83000183105469,7215008
2023-06-01 15:30:00+00:00,122.87999725341797,123.1500015258789,121.61000061035156,121.73999786376953,6105942
2023-06-01 16:30:00+00:00,122.94000244140625,123.41000366210938,122.75,122.87000274658203,5790647
2023-06-01 17:30:00+00:00,123.20539855957031,123.3772964477539,122.81999969482422,122.94000244140625,4111757
2023-06-01 18:30:00+00:00,123.12000274658203,123.48999786376953,122.81999969482422,123.20999908447266,5464026
2023-06-01 19:30:00+00:00,122.7699966430664,123.12000274658203,122.37000274658203,123.11499786376953,5880516
2023-06-02 13:30:00+00:00,125.4800033569336,126.38999938964844,124.01499938964844,124.91999816894531,19918250
2023-06-02 14:30:00+00:00,125.13999938964844,126.04000091552734,125.08999633789062,125.48999786376953,8372409
2023-06-02 15:30:00+00:00,124.42500305175781,125.23999786376953,124.2300033569336,125.1500015258789,6262062
2023-06-02 16:30:00+00:00,124.93000030517578,125.12000274658203,124.38999938964844,124.42500305175781,4941203
2023-06-02 17:30:00+00:00,124.63500213623047,124.98999786376953,124.4800033569336,124.94000244140625,5016883
2023-06-02 18:30:00+00:00,124.3550033569336,124.91999816894531,124.33999633789062,124.62999725341797,4406494
2023-06-02 19:30:00+00:00,124.2699966430664,124.41000366210938,124.1050033569336,124.3499984741211,5753816
2023-06-05 13:30:00+00:00,124.7300033569336,125.33000183105469,123.2699966430664,123.51000213623047,12876783
2023-06-05 14:30:00+00:00,125.38999938964844,125.77999877929688,124.6500015258789,124.72810363769531,6061582
2023-06-05 15:30:00+00:00,125.16000366210938,125.80000305175781,124.91999816894531,125.37999725341797,4561341
2023-06-05 16:30:00+00:00,124.72000122070312,125.19999694824219,124.55000305175781,125.15499877929688,4196907
2023-06-05 17:30:00+00:00,124.87000274658203,125.0199966430664,124.52999877929688,124.7300033569336,3614281
2023-06-05 18:30:00+00:00,125.01000213623047,125.12000274658203,124.27999877929688,124.875,5528244
2023-06-05 19:30:00+00:00,125.28980255126953,125.41999816894531,124.7300033569336,125.0,4362449
2023-06-06 13:30:00+00:00,125.8550033569336,126.252197265625,125.0,125.06999969482422,10228170
2023-06-06 14:30:00+00:00,126.28500366210938,126.80000305175781,125.66000366210938,125.8550033569336,6970446
2023-06-06 15:30:00+00:00,127.0199966430664,127.05999755859375,126.21009826660156,126.27999877929688,5512585
2023-06-06 16:30:00+00:00,126.94000244140625,127.4000015258789,126.5009994506836,127.01679992675781,4673087
2023-06-06 17:30:00+00:00,126.55999755859375,127.05000305175781,126.19000244140625,126.93000030517578,4688409
2023-06-06 18:30:00+00:00,126.6052017211914,127.0999984741211,126.36009979248047,126.56999969482422,4453928
2023-06-06 19:30:00+00:00,126.5999984741211,126.87999725341797,126.13999938964844,126.61000061035156,4245413
2023-06-07 13:30:00+00:00,124.518798828125,127.36499786376953,124.31999969482422,127.01000213623047,17437301
2023-06-07 14:30:00+00:00,123.73999786376953,124.62000274658203,123.05999755859375,124.51000213623047,13124559
2023-06-07 15:30:00+00:00,121.83999633789062,123.91000366210938,121.69999694824219,123.73500061035156,12853666
2023-06-07 16:30:00+00:00,122.05000305175781,123.04000091552734,121.83999633789062,121.83999633789062,8698632
2023-06-07 17:30:00+00:00,122.26229858398438,122.69999694824219,121.58000183105469,122.05000305175781,7173378
2023-06-07 18:30:00+00:00,121.48699951171875,122.29000091552734,121.26000213623047,122.26499938964844,8612675
